timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-06-14 20:00:00,104645.66,104991.0,104300.0,104894.29,372.96357,1749934799999,39030659.64468930,120811,158.55560000,16595897.10497700,0
2025-06-14 21:00:00,104894.3,105458.71,104867.14,105315.54,414.26935,1749938399999,43559997.58956630,93511,230.76981000,24266975.36018340,0
2025-06-14 22:00:00,105315.55,105480.0,105289.45,105428.74,222.42456,1749941999999,23446890.23194990,60270,88.52824000,9333000.43034450,0
2025-06-14 23:00:00,105428.75,105480.0,105348.81,105414.64,249.91305,1749945599999,26346400.53764380,40951,67.42979000,7108362.19747510,0
2025-06-15 00:00:00,105414.63,105663.98,105264.75,105643.99,328.94394,1749949199999,34693979.42254080,50995,208.47033000,21988265.41545110,0
2025-06-15 01:00:00,105643.99,105680.0,105410.5,105421.03,196.2376,1749952799999,20702271.03774220,41374,59.72494000,6300625.36178400,0
2025-06-15 02:00:00,105421.03,105624.0,105421.03,105481.02,132.30823,1749956399999,13965527.68422540,28165,69.20444000,7304327.61609640,0
2025-06-15 03:00:00,105481.03,105566.22,105463.54,105473.55,101.92751,1749959999999,10754087.89817300,19711,47.48752000,5010264.93867690,0
2025-06-15 04:00:00,105473.54,105563.04,105473.54,105559.68,100.97805,1749963599999,10654275.20373860,17832,62.73883000,6619667.54054960,0
2025-06-15 05:00:00,105559.69,106100.0,105507.65,106073.94,290.03365,1749967199999,30690481.50318890,42310,203.78895000,21564838.50244370,0
2025-06-15 06:00:00,106073.95,106128.57,105410.43,105440.69,690.48683,1749970799999,72960581.02287470,69889,296.77390000,31383219.53807550,0
2025-06-15 07:00:00,105440.7,105453.46,105200.0,105428.0,300.03128,1749974399999,31608835.92263740,59614,146.96878000,15482396.14328670,0
2025-06-15 08:00:00,105428.0,105482.4,105134.69,105197.19,259.58184,1749977999999,27321811.74721250,46513,130.01132000,13684081.99348890,0
2025-06-15 09:00:00,105197.18,105197.19,104867.64,104915.15,370.65353,1749981599999,38906506.21475100,74632,151.28057000,15878532.81304650,0
