timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-06-13 05:00:00,2.123,2.1251,2.1125,2.1127,4984448.8,1749794399999,10562267.70476000,33150,2732290.20000000,5789353.81648000,0
2025-06-13 06:00:00,2.1128,2.119,2.0924,2.119,9166103.0,1749797999999,19270011.19112000,77760,4907777.00000000,10317613.46831000,0
2025-06-13 07:00:00,2.119,2.1317,2.1091,2.1295,6892595.2,1749801599999,14615453.23543000,55066,3916228.90000000,8304165.19702000,0
2025-06-13 08:00:00,2.1295,2.1599,2.1272,2.136,9537350.5,1749805199999,20454886.95037000,79884,5287269.80000000,11343155.47941000,0
2025-06-13 09:00:00,2.1359,2.141,2.1248,2.1326,4796909.3,1749808799999,10226801.83560000,62150,2135197.60000000,4552068.50029000,0
2025-06-13 10:00:00,2.1327,2.1478,2.1238,2.1464,4209854.7,1749812399999,8986101.04681000,48544,2010972.10000000,4291558.19753000,0
2025-06-13 11:00:00,2.1464,2.1562,2.1381,2.1544,4082032.0,1749815999999,8768867.65775000,49143,1935608.60000000,4158253.81723000,0
2025-06-13 12:00:00,2.1545,2.1626,2.1482,2.1504,5724972.6,1749819599999,12339540.25280000,64571,2673558.40000000,5761869.73196000,0
2025-06-13 13:00:00,2.1504,2.1583,2.1377,2.1397,6055756.0,1749823199999,12997848.49610000,89570,3298726.00000000,7080008.21738000,0
2025-06-13 14:00:00,2.1398,2.1531,2.122,2.1399,7238818.5,1749826799999,15457131.45727000,77972,3507582.90000000,7491181.69527000,0
2025-06-13 15:00:00,2.1399,2.1533,2.1369,2.1473,5617004.8,1749830399999,12061502.77555000,64850,2456058.20000000,5272702.31443000,0
2025-06-13 16:00:00,2.1473,2.1597,2.1363,2.1531,4932174.1,1749833999999,10593766.41914000,62209,2272371.80000000,4882203.70881000,0
2025-06-13 17:00:00,2.153,2.153,2.1321,2.1472,4060260.6,1749837599999,8698434.31740000,54229,2007591.90000000,4301189.93213000,0
2025-06-13 18:00:00,2.1471,2.1496,2.1163,2.1329,5694887.1,1749841199999,12116952.44084000,63690,2753664.60000000,5859186.39939000,0
2025-06-13 19:00:00,2.133,2.1387,2.1209,2.122,4023679.0,1749844799999,8569017.22930000,57244,1909616.70000000,4065762.51353000,0
2025-06-13 20:00:00,2.1221,2.1477,2.1207,2.1413,2771714.6,1749848399999,5911361.59801000,34759,1575895.80000000,3361892.70012000,0
2025-06-13 21:00:00,2.1414,2.147,2.1328,2.1388,1890520.0,1749851999999,4045957.80053000,23333,832202.70000000,1781136.87338000,0
2025-06-13 22:00:00,2.1388,2.1468,2.1352,2.1412,1717511.9,1749855599999,3675132.41226000,26715,860879.50000000,1842265.11901000,0
2025-06-13 23:00:00,2.1411,2.1516,2.1404,2.1472,2479639.5,1749859199999,5323149.62179000,23824,1309611.60000000,2811897.82468000,0
2025-06-14 00:00:00,2.1473,2.1495,2.1378,2.1399,3170654.5,1749862799999,6795961.43654000,29503,1597256.00000000,3423328.22678000,0
2025-06-14 01:00:00,2.14,2.1409,2.1325,2.1397,1445771.4,1749866399999,3088979.74468000,20221,746693.30000000,1595335.81469000,0
2025-06-14 02:00:00,2.1397,2.1456,2.1383,2.1418,1047332.3,1749869999999,2242790.96385000,13259,462923.90000000,991537.87047000,0
2025-06-14 03:00:00,2.1418,2.1605,2.14,2.1589,3126652.4,1749873599999,6734544.76078000,24207,2218863.00000000,4779249.11034000,0
2025-06-14 04:00:00,2.1589,2.1695,2.1586,2.1635,4154374.9,1749877199999,8991826.64226000,26239,1932190.80000000,4180609.39085000,0
2025-06-14 05:00:00,2.1634,2.1691,2.155,2.1577,2434378.4,1749880799999,5263980.77710000,18616,1115931.50000000,2413427.45200000,0
2025-06-14 06:00:00,2.1578,2.1617,2.1502,2.1555,2800891.8,1749884399999,6038265.21960000,19851,1301076.90000000,2805028.88095000,0
2025-06-14 07:00:00,2.1555,2.1678,2.1488,2.1651,3118193.3,1749887999999,6736369.10401000,23339,1537251.80000000,3322619.83369000,0
2025-06-14 08:00:00,2.1651,2.1801,2.1578,2.1732,6339282.1,1749891599999,13767564.07454000,39278,3200488.00000000,6951908.89977000,0
2025-06-14 09:00:00,2.1732,2.1742,2.1622,2.1657,2051289.0,1749895199999,4447122.04669000,18090,1004604.00000000,2177779.54023000,0
2025-06-14 10:00:00,2.1658,2.1725,2.1611,2.1698,1863691.9,1749898799999,4038747.64483000,16864,1014063.20000000,2197602.67551000,0
2025-06-14 11:00:00,2.1698,2.178,2.1672,2.1769,2019839.6,1749902399999,4389944.63114000,21421,1183653.10000000,2572785.62671000,0
2025-06-14 12:00:00,2.1768,2.178,2.165,2.1721,2151222.2,1749905999999,4670311.40028000,20651,772687.00000000,1677250.94016000,0
2025-06-14 13:00:00,2.1721,2.1761,2.1597,2.1652,1728316.1,1749909599999,3743096.68748000,15149,735560.70000000,1593217.42457000,0
2025-06-14 14:00:00,2.1652,2.1691,2.161,2.1645,1515472.4,1749913199999,3280953.81829000,15138,703353.90000000,1522609.35485000,0
2025-06-14 15:00:00,2.1645,2.1682,2.1448,2.1491,4326532.3,1749916799999,9318249.67328000,38537,1749996.30000000,3768443.54337000,0
2025-06-14 16:00:00,2.1491,2.1514,2.1168,2.1246,7397223.7,1749920399999,15776313.24410000,60632,3460181.40000000,7380368.88736000,0
2025-06-14 17:00:00,2.1246,2.1405,2.1222,2.1305,3502298.5,1749923999999,7472065.48996000,33917,1952367.20000000,4165517.25133000,0
2025-06-14 18:00:00,2.1305,2.1403,2.1146,2.1273,2772256.0,1749927599999,5887397.46961000,33544,1321516.90000000,2806816.04078000,0
2025-06-14 19:00:00,2.1274,2.1373,2.1226,2.1245,2214525.8,1749931199999,4716405.52253000,37052,1200323.50000000,2556604.64719000,0
2025-06-14 20:00:00,2.1246,2.1309,2.1093,2.1272,2980425.2,1749934799999,6315133.40801000,38076,1441754.00000000,3054602.81038000,0
2025-06-14 21:00:00,2.1272,2.1435,2.125,2.1383,2472851.2,1749938399999,5278242.45541000,22069,1205666.60000000,2573661.92240000,0
2025-06-14 22:00:00,2.1383,2.1436,2.1351,2.1385,1449037.6,1749941999999,3100098.99399000,21841,791101.60000000,1692632.51960000,0
2025-06-14 23:00:00,2.1385,2.1464,2.1379,2.1394,1562098.1,1749945599999,3346767.99374000,16011,918164.70000000,1967194.99248000,0
2025-06-15 00:00:00,2.1393,2.1493,2.1375,2.1478,1590509.2,1749949199999,3409447.09203000,20617,918000.90000000,1967607.30266000,0
2025-06-15 01:00:00,2.1478,2.1493,2.1413,2.143,2039110.9,1749952799999,4373785.67490000,15650,786327.30000000,1686261.54163000,0
2025-06-15 02:00:00,2.1429,2.1497,2.1429,2.1459,834951.9,1749956399999,1792796.37127000,11677,397775.30000000,854143.58848000,0
2025-06-15 03:00:00,2.146,2.1533,2.1453,2.153,746344.7,1749959999999,1604784.39739000,12114,398750.70000000,857448.67516000,0
2025-06-15 04:00:00,2.1531,2.1614,2.1517,2.1593,1355063.0,1749963599999,2922905.17602000,13628,687595.60000000,1483183.72552000,0
2025-06-15 05:00:00,2.1592,2.1616,2.1522,2.1606,1011414.1,1749967199999,2180968.28162000,12497,603765.10000000,1301935.12067000,0
2025-06-15 06:00:00,2.1606,2.1624,2.1505,2.1529,1558649.0,1749970799999,3359189.45932000,16130,684554.10000000,1475861.27208000,0
2025-06-15 07:00:00,2.1528,2.1548,2.1479,2.1513,1441442.4,1749974399999,3100696.92367000,13630,520086.80000000,1118744.50791000,0
2025-06-15 08:00:00,2.1513,2.155,2.1462,2.1544,2388369.7,1749977999999,5132705.48500000,14378,1267475.10000000,2723816.50359000,0
2025-06-15 09:00:00,2.1543,2.1638,2.1507,2.1559,2603943.5,1749981599999,5618696.95405000,24024,1660277.80000000,3583363.70477000,0
2025-06-15 10:00:00,2.156,2.1647,2.156,2.1632,2317395.2,1749985199999,5009616.30020000,16304,1023372.10000000,2211767.37732000,0
2025-06-15 11:00:00,2.1632,2.1676,2.1568,2.159,2887148.1,1749988799999,6240556.32754000,19799,880738.60000000,1904175.51268000,0
2025-06-15 12:00:00,2.1591,2.1671,2.1574,2.1641,1648768.9,1749992399999,3564535.27809000,14192,728699.20000000,1575580.63118000,0
2025-06-15 13:00:00,2.164,2.1738,2.1638,2.1712,2191345.0,1749995999999,4752651.78814000,25261,1327812.50000000,2879673.90768000,0
2025-06-15 14:00:00,2.1713,2.1759,2.1639,2.1727,2210986.4,1749999599999,4798659.78631000,26945,911457.10000000,1978305.92298000,0
2025-06-15 15:00:00,2.1728,2.1742,2.1625,2.1645,2251486.4,1750003199999,4882947.71235000,26372,726181.00000000,1574952.84981000,0
2025-06-15 16:00:00,2.1646,2.1678,2.1585,2.1668,2334770.8,1750006799999,5047655.16952000,19601,944799.10000000,2043185.49301000,0
2025-06-15 17:00:00,2.1668,2.1719,2.1618,2.1694,1009204.3,1750010399999,2187226.26032000,13119,490986.20000000,1064056.18026000,0
2025-06-15 18:00:00,2.1694,2.1694,2.1623,2.1668,994589.4,1750013999999,2153767.72914000,11156,407427.40000000,882251.99636000,0
2025-06-15 19:00:00,2.1667,2.1708,2.1597,2.1641,1243389.7,1750017599999,2692694.58276000,12861,483593.50000000,1047150.11903000,0
2025-06-15 20:00:00,2.1641,2.1641,2.1407,2.1474,5185694.9,1750021199999,11150049.25298000,38061,2300859.20000000,4946205.90896000,0
2025-06-15 21:00:00,2.1474,2.16,2.1408,2.1583,2725543.9,1750024799999,5860192.04166000,20964,1389526.90000000,2988535.47206000,0
2025-06-15 22:00:00,2.1582,2.1679,2.1573,2.1655,2500571.3,1750028399999,5410788.97378000,31326,1392921.30000000,3014090.32305000,0
2025-06-15 23:00:00,2.1655,2.1707,2.1646,2.1655,1524926.8,1750031999999,3304698.22060000,14307,960148.00000000,2080751.25104000,0
2025-06-16 00:00:00,2.1655,2.168,2.1583,2.1664,2207385.0,1750035599999,4774028.55964000,25553,1173951.00000000,2538903.61869000,0
2025-06-16 01:00:00,2.1664,2.1757,2.1512,2.1737,4464772.1,1750039199999,9652882.97477000,34890,2659458.40000000,5752516.51642000,0
2025-06-16 02:00:00,2.1736,2.1871,2.1733,2.1733,4917213.7,1750042799999,10716793.76920000,41137,3018580.20000000,6579322.22088000,0
2025-06-16 03:00:00,2.1733,2.1802,2.1704,2.1721,2126129.8,1750046399999,4625047.06161000,20761,1297492.70000000,2822661.76032000,0
2025-06-16 04:00:00,2.1722,2.1871,2.1714,2.1782,3313516.2,1750049999999,7219525.35724000,29489,1902890.60000000,4145754.82436000,0
2025-06-16 05:00:00,2.1782,2.19,2.1735,2.1814,4454254.1,1750053599999,9720663.62029000,27153,2326034.90000000,5076880.37053000,0
2025-06-16 06:00:00,2.1815,2.1871,2.1761,2.181,4194129.2,1750057199999,9153142.38969000,27553,2261928.00000000,4937054.25685000,0
2025-06-16 07:00:00,2.1811,2.2054,2.1811,2.2031,7215966.1,1750060799999,15829126.26522000,36504,4848592.30000000,10636579.40297000,0
2025-06-16 08:00:00,2.2031,2.2071,2.1936,2.2014,3207167.2,1750064399999,7054942.61152000,27164,1824019.40000000,4012797.24924000,0
2025-06-16 09:00:00,2.2014,2.2028,2.196,2.199,2562873.8,1750067999999,5635424.23880000,20280,1391345.20000000,3059160.97465000,0
2025-06-16 10:00:00,2.1991,2.2105,2.1972,2.2098,4127447.2,1750071599999,9104337.12601000,25763,2599796.60000000,5735198.56261000,0
2025-06-16 11:00:00,2.2099,2.2498,2.2067,2.2456,8272444.6,1750075199999,18457500.17210000,81966,4370116.40000000,9756038.50149000,0
2025-06-16 12:00:00,2.2455,2.273,2.2447,2.248,14502987.9,1750078799999,32767945.47834000,125199,6942572.80000000,15687147.80318000,0
2025-06-16 13:00:00,2.248,2.265,2.2478,2.2591,7996132.9,1750082399999,18035438.31477000,81994,3749499.30000000,8458725.27467000,0
2025-06-16 14:00:00,2.2592,2.2925,2.2461,2.2808,13774984.2,1750085999999,31329487.00573000,117376,7534324.80000000,17132544.44203000,0
2025-06-16 15:00:00,2.2808,2.298,2.2765,2.2899,9617633.7,1750089599999,21989671.85501000,106595,5180086.50000000,11844875.86341000,0
2025-06-16 16:00:00,2.29,2.3274,2.2899,2.31,16579030.4,1750093199999,38293288.03991000,151666,8773250.40000000,20261908.50749000,0
2025-06-16 17:00:00,2.3099,2.3219,2.3075,2.3075,6404104.5,1750096799999,14832289.29998000,76162,3290225.80000000,7621417.43776000,0
2025-06-16 18:00:00,2.3075,2.33,2.306,2.3241,8035591.9,1750100399999,18626809.32357000,54759,4618957.40000000,10708340.93528000,0
2025-06-16 19:00:00,2.3241,2.336,2.3153,2.3357,8712206.1,1750103999999,20282527.97267000,73582,4792844.00000000,11157105.96830000,0
2025-06-16 20:00:00,2.3357,2.337,2.309,2.3188,11071941.5,1750107599999,25700445.23028000,68372,4871133.90000000,11305698.01403000,0
2025-06-16 21:00:00,2.3188,2.3247,2.2907,2.2963,10588505.8,1750111199999,24407364.37674000,52742,5109215.00000000,11775719.83359000,0
2025-06-16 22:00:00,2.2964,2.311,2.2608,2.2749,11606901.7,1750114799999,26485161.32167000,98075,4725121.20000000,10787849.63081000,0
2025-06-16 23:00:00,2.2749,2.2821,2.2288,2.238,10822519.4,1750118399999,24459554.65510000,97274,3885765.50000000,8790631.49080000,0
2025-06-17 00:00:00,2.2379,2.2555,2.2016,2.2536,16995071.9,1750121999999,37845276.29197000,196479,8132317.70000000,18121391.97476000,0
2025-06-17 01:00:00,2.2537,2.2572,2.2372,2.2535,5234456.8,1750125599999,11769688.83348000,59411,2566453.90000000,5772670.26870000,0
2025-06-17 02:00:00,2.2536,2.2536,2.2276,2.2507,6461911.1,1750129199999,14462689.18927000,56526,3034632.30000000,6794113.18155000,0
2025-06-17 03:00:00,2.2507,2.2539,2.2421,2.2493,3993277.3,1750132799999,8979603.84634000,35913,2110044.90000000,4745056.29212000,0
2025-06-17 04:00:00,2.2492,2.2493,2.232,2.2443,4589625.4,1750136399999,10285266.75521000,33219,2622321.30000000,5876184.21285000,0
2025-06-17 05:00:00,2.2443,2.2529,2.2347,2.2362,3568739.6,1750139999999,8010413.11778000,42694,1737562.10000000,3900457.34053000,0
2025-06-17 06:00:00,2.2362,2.2472,2.229,2.234,4619989.9,1750143599999,10335892.52684000,35940,2294365.30000000,5135053.43274000,0
2025-06-17 07:00:00,2.2339,2.2404,2.226,2.2356,5358261.1,1750147199999,11963990.65690000,44560,2704368.90000000,6038938.43950000,0
2025-06-17 08:00:00,2.2356,2.2384,2.2151,2.2169,4864468.5,1750150799999,10826145.84981000,47743,1933103.70000000,4305589.09062000,0
2025-06-17 09:00:00,2.2168,2.2256,2.212,2.2137,4507185.2,1750154399999,9998362.40249000,39015,1910396.30000000,4238686.94337000,0
2025-06-17 10:00:00,2.2138,2.2155,2.2025,2.2143,3987448.7,1750157999999,8807773.79720000,50531,1807853.30000000,3993734.91948000,0
2025-06-17 11:00:00,2.2143,2.2143,2.1881,2.1939,6048289.2,1750161599999,13283454.54051000,50638,2415289.40000000,5301952.43124000,0
2025-06-17 12:00:00,2.1938,2.216,2.19,2.2065,5175049.7,1750165199999,11414934.62912000,41931,2899520.70000000,6394911.08055000,0
2025-06-17 13:00:00,2.2064,2.2249,2.2052,2.2159,4871990.4,1750168799999,10799565.23193000,51154,2475942.60000000,5487539.81705000,0
2025-06-17 14:00:00,2.216,2.2212,2.1921,2.1946,4147986.3,1750172399999,9159919.31657000,43428,1939851.00000000,4283870.53943000,0
2025-06-17 15:00:00,2.1945,2.1947,2.1635,2.1795,13662919.7,1750175999999,29764066.81898000,117633,6214239.00000000,13540736.89259000,0
2025-06-17 16:00:00,2.1794,2.1839,2.148,2.1487,9364907.1,1750179599999,20288550.22407000,89649,4052642.30000000,8786378.51701000,0
2025-06-17 17:00:00,2.1487,2.1677,2.1417,2.1474,8659000.4,1750183199999,18645516.26589000,87813,4849705.00000000,10440680.30512000,0
2025-06-17 18:00:00,2.1473,2.177,2.1456,2.1764,4232315.5,1750186799999,9143247.89422000,46531,2296100.40000000,4959294.41985000,0
2025-06-17 19:00:00,2.1764,2.2037,2.173,2.1831,7222169.9,1750190399999,15822230.60992000,61144,4211420.50000000,9224486.19914000,0
2025-06-17 20:00:00,2.183,2.1909,2.167,2.1676,5641441.8,1750193999999,12278651.85727000,53307,2744713.30000000,5974681.12899000,0
2025-06-17 21:00:00,2.1676,2.1741,2.1515,2.1569,5732435.0,1750197599999,12394362.77256000,62045,2755121.00000000,5956309.68844000,0
2025-06-17 22:00:00,2.157,2.1597,2.144,2.1459,4085108.8,1750201199999,8794801.98810000,36770,1921875.60000000,4137876.31123000,0
2025-06-17 23:00:00,2.1459,2.166,2.1452,2.159,2973980.7,1750204799999,6414017.42975000,26001,1829956.40000000,3945212.48071000,0
2025-06-18 00:00:00,2.1591,2.1666,2.1522,2.1666,2249408.9,1750208399999,4859389.60341000,20173,1252972.40000000,2707035.61168000,0
2025-06-18 01:00:00,2.1666,2.1774,2.1606,2.1612,3068495.1,1750211999999,6654936.64008000,22807,1568379.10000000,3401789.46657000,0
2025-06-18 02:00:00,2.1612,2.1676,2.1549,2.1589,2611932.3,1750215599999,5645493.42818000,24119,1690288.30000000,3653181.58847000,0
2025-06-18 03:00:00,2.1588,2.1707,2.1575,2.1674,2319776.0,1750219199999,5019620.72796000,16454,1500868.00000000,3246763.32031000,0
2025-06-18 04:00:00,2.1674,2.1748,2.1618,2.1719,2646129.0,1750222799999,5737176.33791000,16042,1736072.80000000,3763700.63411000,0
2025-06-18 05:00:00,2.172,2.1755,2.167,2.168,2108071.6,1750226399999,4577492.37803000,15256,1090328.90000000,2367042.06141000,0
2025-06-18 06:00:00,2.1681,2.1687,2.1524,2.1553,4648638.7,1750229999999,10041564.61531000,23431,2415917.20000000,5218149.55817000,0
2025-06-18 07:00:00,2.1553,2.1637,2.1471,2.1629,5408690.9,1750233599999,11644777.22232000,30077,3249618.50000000,6996933.42536000,0
2025-06-18 08:00:00,2.1629,2.1689,2.1519,2.156,2305880.6,1750237199999,4982232.89657000,25248,1136069.70000000,2455540.68231000,0
2025-06-18 09:00:00,2.1561,2.1639,2.1454,2.147,2902073.9,1750240799999,6247992.31125000,25374,1393587.70000000,3000587.26651000,0
2025-06-18 10:00:00,2.147,2.1509,2.1244,2.1294,6916040.4,1750244399999,14780625.87495000,65392,3217605.40000000,6876963.81453000,0
2025-06-18 11:00:00,2.1293,2.144,2.1252,2.1419,5663482.4,1750247999999,12084876.76365000,47003,3229336.90000000,6890315.43729000,0
2025-06-18 12:00:00,2.142,2.1454,2.1306,2.1315,3200603.7,1750251599999,6839783.43438000,28446,1545163.80000000,3302311.90584000,0
2025-06-18 13:00:00,2.1316,2.1424,2.1181,2.1384,7392904.7,1750255199999,15719739.34826000,62965,3837090.00000000,8158506.34873000,0
2025-06-18 14:00:00,2.1384,2.1622,2.133,2.1447,7510839.7,1750258799999,16161190.69227000,82879,4106756.50000000,8837716.96507000,0
2025-06-18 15:00:00,2.1447,2.156,2.1351,2.151,4503756.5,1750262399999,9675736.43170000,52827,2043466.90000000,4389891.31537000,0
2025-06-18 16:00:00,2.151,2.1516,2.1347,2.1409,2506631.0,1750265999999,5369894.50554000,35613,1026279.70000000,2198615.69066000,0
2025-06-18 17:00:00,2.1409,2.1535,2.1327,2.1486,2927215.8,1750269599999,6272575.65517000,34984,1544040.40000000,3309403.95168000,0
2025-06-18 18:00:00,2.1487,2.1624,2.1292,2.1307,6154948.5,1750273199999,13204154.74967000,82104,2831134.40000000,6076657.70044000,0
2025-06-18 19:00:00,2.1307,2.1535,2.1273,2.1406,4066367.8,1750276799999,8716844.77436000,61535,1806679.70000000,3874260.47309000,0
2025-06-18 20:00:00,2.1405,2.1796,2.1361,2.1731,5150149.2,1750280399999,11138500.48079000,38357,3289409.40000000,7120249.89238000,0
2025-06-18 21:00:00,2.1732,2.1808,2.1621,2.1749,5289857.2,1750283999999,11488295.47085000,41664,2781018.60000000,6040190.85162000,0
2025-06-18 22:00:00,2.1749,2.1798,2.1677,2.1689,2338065.5,1750287599999,5082469.78826000,31721,1099115.40000000,2389445.79984000,0
2025-06-18 23:00:00,2.1689,2.1766,2.1649,2.1705,2072208.6,1750291199999,4498581.57879000,24519,1013468.30000000,2200538.26503000,0
2025-06-19 00:00:00,2.1704,2.1855,2.1628,2.1761,3163162.6,1750294799999,6882883.85039000,28618,1738550.50000000,3783853.22524000,0
2025-06-19 01:00:00,2.1762,2.1771,2.1599,2.1611,2406345.7,1750298399999,5215098.18143000,29202,824989.00000000,1787752.40159000,0
2025-06-19 02:00:00,2.1611,2.1668,2.1558,2.1594,2432959.6,1750301999999,5257337.35837000,20685,1422495.20000000,3074025.99135000,0
2025-06-19 03:00:00,2.1593,2.1677,2.1592,2.1664,1956972.3,1750305599999,4231450.82455000,13222,900939.00000000,1948107.44891000,0
2025-06-19 04:00:00,2.1664,2.1686,2.1573,2.168,2024348.6,1750309199999,4380796.13531000,12499,1077905.00000000,2332794.91581000,0
2025-06-19 05:00:00,2.168,2.1758,2.1642,2.1658,2655041.0,1750312799999,5765349.11828000,18569,1424873.00000000,3094041.74655000,0
2025-06-19 06:00:00,2.1658,2.1719,2.1538,2.1551,3498441.4,1750316399999,7557384.38811000,18066,1450703.40000000,3133878.88906000,0
2025-06-19 07:00:00,2.1551,2.1635,2.155,2.1564,2491247.7,1750319999999,5375847.72402000,17548,1536981.80000000,3316184.80794000,0
2025-06-19 08:00:00,2.1564,2.1635,2.1564,2.1569,2156142.0,1750323599999,4658650.94499000,16372,1238365.50000000,2675603.73553000,0
2025-06-19 09:00:00,2.1569,2.1668,2.1542,2.1632,2714904.6,1750327199999,5865439.52827000,17208,1690225.20000000,3651786.06156000,0
2025-06-19 10:00:00,2.1632,2.1661,2.1521,2.1603,3737105.4,1750330799999,8073849.17496000,20240,1707733.10000000,3691154.25876000,0
2025-06-19 11:00:00,2.1602,2.1602,2.149,2.1519,2245021.6,1750334399999,4834115.19761000,18423,1080999.40000000,2328052.99714000,0
2025-06-19 12:00:00,2.1519,2.1587,2.1483,2.1543,2393049.9,1750337999999,5154449.12490000,20674,1299722.10000000,2799772.03501000,0
2025-06-19 13:00:00,2.1542,2.157,2.1476,2.1489,2031078.3,1750341599999,4370357.15181000,20448,871290.30000000,1874690.84176000,0
2025-06-19 14:00:00,2.1489,2.157,2.1443,2.1476,2566294.9,1750345199999,5518726.54050000,23393,1254324.90000000,2697689.29049000,0
2025-06-19 15:00:00,2.1476,2.1557,2.1441,2.1457,2308337.8,1750348799999,4961468.34687000,26118,726445.30000000,1561673.01714000,0
2025-06-19 16:00:00,2.1457,2.16,2.1457,2.1571,1664732.7,1750352399999,3586066.52447000,19952,711503.40000000,1532909.73079000,0
2025-06-19 17:00:00,2.1572,2.1738,2.1572,2.1689,3569831.2,1750355999999,7733735.49562000,35091,1963379.20000000,4253650.10246000,0
2025-06-19 18:00:00,2.1688,2.1779,2.1665,2.1724,2134512.7,1750359599999,4636173.58973000,19733,1175974.50000000,2554297.21593000,0
2025-06-19 19:00:00,2.1725,2.1747,2.168,2.1718,1517978.5,1750363199999,3296536.22092000,12890,612764.90000000,1330782.27870000,0
